"","FID","publicid","origintime","longitude","latitude","depth","magnitude","magnitudetype","status","phases","type","agency","updatetime","origin_geom","Energy","Date","Time"
"203","quake.2012p790948","2012p790948","2012-10-19T15:34:16.909",-177.6093,-30.9545,33,4.7498,"M","reviewed",17,"","WEL(GNS_Primary)","2012-10-19T19:14:51.526","POINT (-30.954468 -177.60934)",0.0562082417060213,2012-10-19,"15:34:16.909"
"204","quake.2012p789944","2012p789944","2012-10-19T06:42:14.734",176.1456,-38.6328,111.665,4.7748,"M","reviewed",147,"","WEL(GNS_Primary)","2012-10-19T07:15:44.092","POINT (-38.632803 176.14559)",0.0595387894127685,2012-10-19,"06:42:14.734"
"205","quake.2012p783751","2012p783751","2012-10-16T23:42:55.689",176.1671,-38.6385,110.4834,5.536,"M","reviewed",149,"","WEL(GNS_Primary)","2012-10-17T00:07:32.821","POINT (-38.638463 176.16708)",0.343557947899874,2012-10-16,"23:42:55.689"
"206","quake.2012p781523","2012p781523","2012-10-16T03:55:30.25",169.5366,-44.0438,4.9629,4.6407,"M","reviewed",32,"earthquake","WEL(GNS_Primary)","2012-10-16T04:05:59.422","POINT (-44.043838 169.53658)",0.0437219979957455,2012-10-16,"03:55:30.25"
"207","quake.2012p778388","2012p778388","2012-10-15T00:05:36.123",175.9904,-38.3113,195.0889,5.2356,"M","reviewed",176,"earthquake","WEL(GNS_Primary)","2012-10-15T00:26:18.965","POINT (-38.311291 175.9904)",0.172028340553043,2012-10-15,"00:05:36.123"
"208","quake.2012p777967","2012p777967","2012-10-14T20:19:42.806",-178.7914,-33.3623,538.3997,4.7856,"M","reviewed",26,"","WEL(GNS_Primary)","2012-10-15T00:51:19.967","POINT (-33.362347 -178.79143)",0.061037958555853,2012-10-14,"20:19:42.806"
"209","quake.2012p767122","2012p767122","2012-10-10T20:00:59.579",-176.7203,-31.0175,33,4.5855,"M","reviewed",36,"","WEL(GNS_Primary)","2012-10-10T21:11:17.253","POINT (-31.017523 -176.72034)",0.0385034814678615,2012-10-10,"20:00:59.579"
"210","quake.2012p727638","2012p727638","2012-09-26T05:24:44.345",-176.3851,-33.3536,33,4.9759,"M","reviewed",34,"","WEL(GNS_Primary)","2012-09-26T06:22:51.588","POINT (-33.353645 -176.38513)",0.0946019307289914,2012-09-26,"05:24:44.345"
"211","quake.2012p705375","2012p705375","2012-09-17T23:42:25.762",-177.7531,-31.7489,750,4.9661,"M","reviewed",14,"","WEL(GNS_Primary)","2012-09-18T02:29:24.529","POINT (-31.748922 -177.75307)",0.0924911118076465,2012-09-17,"23:42:25.762"
"212","quake.2012p659758","2012p659758","2012-09-01T02:38:59.778",176.0232,-38.1085,252.8711,4.9302,"M","reviewed",155,"","WEL(GNS_Primary)","2012-09-01T02:52:57.32","POINT (-38.108501 176.02318)",0.0851530092020945,2012-09-01,"02:38:59.778"
"213","quake.2012p659757","2012p659757","2012-09-01T02:38:40.872",177.8897,-37.0742,79.9517,4.5489,"M","reviewed",14,"","WEL(GNS_Primary)","2012-09-01T02:54:23.766","POINT (-37.074177 177.88966)",0.035391583956695,2012-09-01,"02:38:40.872"
"214","quake.2012p656266","2012p656266","2012-08-30T19:38:36.121",168.8169,-44.1046,2.7202,5.1932,"M","reviewed",105,"","WEL(GNS_Primary)","2012-08-30T19:59:25.193","POINT (-44.104645 168.81688)",0.156027086869306,2012-08-30,"19:38:36.121"
"215","quake.2012p638969","2012p638969","2012-08-24T10:02:56.882",178.3437,-37.7838,92.168,4.5986,"M","automatic",114,"","WEL(GNS_Primary)","2012-08-24T10:07:23.491","POINT (-37.783801 178.34373)",0.0396825890950912,2012-08-24,"10:02:56.882"
"216","quake.2012p629965","2012p629965","2012-08-21T02:05:27.548",179.4138,-37.5956,86.0234,4.6835,"M","reviewed",18,"","WEL(GNS_Primary)","2012-08-21T02:23:30.984","POINT (-37.595577 179.41383)",0.048250298005971,2012-08-21,"02:05:27.548"
"217","quake.2012p622592","2012p622592","2012-08-18T08:37:16.362",175.432,-43.1767,44.666,4.5683,"M","reviewed",127,"","WEL(GNS_Primary)","2012-08-18T21:55:20.15","POINT (-43.176653 175.43197)",0.0370083736292316,2012-08-18,"08:37:16.362"
"218","quake.2012p610706","2012p610706","2012-08-13T23:04:17.508",-178.7081,-35.5623,33,4.6822,"M","reviewed",18,"","WEL(GNS_Primary)","2012-08-21T23:29:18.144","POINT (-35.56226 -178.7081)",0.0481060834147954,2012-08-13,"23:04:17.508"
"219","quake.2012p598160","2012p598160","2012-08-09T07:39:46.887",166.8176,-46.5024,4.7266,4.7652,"M","reviewed",19,"","WEL(GNS_Primary)","2012-08-09T08:04:06.773","POINT (-46.502392 166.81757)",0.0582371347943751,2012-08-09,"07:39:46.887"
"220","quake.2012p593581","2012p593581","2012-08-07T14:59:42.326",-178.396,-38.0493,34.9131,4.8097,"M","automatic",100,"","WEL(GNS_Primary)","2012-08-07T15:03:43.397","POINT (-38.049316 -178.396)",0.0645208380901973,2012-08-07,"14:59:42.326"
"221","quake.2012p588928","2012p588928","2012-08-05T21:41:01.977",-178.6963,-37.3975,35.1413,4.7759,"M","automatic",69,"","WEL(GNS_Primary)","2012-08-05T21:44:58.74","POINT (-37.397461 -178.69629)",0.0596897829954636,2012-08-05,"21:41:01.977"
"222","quake.2012p585238","2012p585238","2012-08-04T12:54:32.539",-179.6777,-36.123,31.974,4.8825,"M","reviewed",81,"earthquake","WEL(GNS_Primary)","2012-08-06T00:51:12.138","POINT (-36.123047 -179.67773)",0.0762956891161534,2012-08-04,"12:54:32.539"
"223","quake.2012p584912","2012p584912","2012-08-04T10:01:24.11",178.5205,-36.1963,209.4785,4.6846,"M","automatic",32,"","WEL(GNS_Primary)","2012-08-04T10:05:01.346","POINT (-36.196289 178.52051)",0.0483726633653254,2012-08-04,"10:01:24.11"
"224","quake.2012p584656","2012p584656","2012-08-04T07:44:39.726",175.9387,-42.7478,0.1141,4.6309,"M","automatic",100,"","WEL(GNS_Primary)","2012-08-04T08:08:11.233","POINT (-42.747803 175.93872)",0.0427464447492393,2012-08-04,"07:44:39.726"
"225","quake.2012p582625","2012p582625","2012-08-03T13:42:18.962",-179.6631,-35.9619,68.9134,4.5718,"M","automatic",97,"","WEL(GNS_Primary)","2012-08-03T13:46:54.612","POINT (-35.961914 -179.66309)",0.0373078309318472,2012-08-03,"13:42:18.962"
"226","quake.2012p578973","2012p578973","2012-08-02T05:17:08.716",-179.5752,-37.6025,35.1413,5.1693,"M","reviewed",43,"","WEL(GNS_Primary)","2012-08-02T05:46:05.127","POINT (-37.602539 -179.5752)",0.147672626739858,2012-08-02,"05:17:08.716"
"227","quake.2012p578937","2012p578937","2012-08-02T04:57:58.731",-179.4873,-37.5732,35.1413,4.8386,"M","reviewed",46,"","WEL(GNS_Primary)","2012-08-02T05:50:24.257","POINT (-37.573242 -179.4873)",0.0689604362163703,2012-08-02,"04:57:58.731"
"228","quake.2012p560283","2012p560283","2012-07-26T07:19:04.766",-178.8208,-37.6392,34.9131,4.5978,"M","automatic",100,"","WEL(GNS_Primary)","2012-07-26T07:23:13.23","POINT (-37.63916 -178.8208)",0.0396095583490634,2012-07-26,"07:19:04.766"
"229","quake.2012p560243","2012p560243","2012-07-26T06:57:47.817",176.188,-40.5612,19.2305,5.0717,"M","reviewed",47,"","WEL(GNS_Primary)","2012-07-26T07:19:05.326","POINT (-40.561249 176.18805)",0.117950558058401,2012-07-26,"06:57:47.817"
"230","quake.2012p553583","2012p553583","2012-07-23T19:48:58.259",177.844,-37.8187,383.75,4.6407,"M","automatic",21,"","WEL(GNS_Primary)","2012-07-23T19:53:27.346","POINT (-37.818656 177.84402)",0.0437219979957455,2012-07-23,"19:48:58.259"
"231","quake.2012p546497","2012p546497","2012-07-21T04:54:04.596",-179.9217,-37.7927,9.1889,5.8187,"M","reviewed",32,"","WEL(GNS_Primary)","2012-07-21T05:13:04.663","POINT (-37.792713 -179.92168)",0.658718711281928,2012-07-21,"04:54:04.596"
"232","quake.2012p539327","2012p539327","2012-07-18T13:13:31.769",-178.8794,-37.5513,34.9131,4.853,"M","automatic",100,"","WEL(GNS_Primary)","2012-07-18T13:19:00.062","POINT (-37.55127 -178.87939)",0.0712853030126519,2012-07-18,"13:13:31.769"
"233","quake.2012p535313","2012p535313","2012-07-17T01:35:17.041",176.235,-37.8159,285.0182,4.9596,"M","reviewed",84,"","WEL(GNS_Primary)","2012-07-17T03:15:38.277","POINT (-37.815899 176.23505)",0.0911171233042919,2012-07-17,"01:35:17.041"
"234","quake.2012p526561","2012p526561","2012-07-13T19:51:53.612",177.8357,-38.5449,25.9766,4.536,"M","automatic",28,"","WEL(GNS_Primary)","2012-07-13T22:26:23.162","POINT (-38.54487 177.83572)",0.0343557947899874,2012-07-13,"19:51:53.612"
"235","quake.2012p525903","2012p525903","2012-07-13T14:01:21.525",176.986,-38.5299,37.0681,4.8057,"M","reviewed",92,"","WEL(GNS_Primary)","2012-07-13T14:12:32.438","POINT (-38.52993 176.98601)",0.0639293074910215,2012-07-13,"14:01:21.525"
"236","quake.2012p517515","2012p517515","2012-07-10T11:32:16.383",172.6231,-43.6473,12.4084,4.9439,"M","reviewed",46,"","WEL(GNS_Primary)","2012-07-10T11:41:29.8","POINT (-43.647335 172.62314)",0.0878820137717169,2012-07-10,"11:32:16.383"
"237","quake.2012p508202","2012p508202","2012-07-07T00:50:26.64",175.8163,-39.0755,91.3672,5.1523,"M","reviewed",91,"","WEL(GNS_Primary)","2012-07-07T01:13:46.611","POINT (-39.075545 175.8163)",0.142003811054215,2012-07-07,"00:50:26.64"
"238","quake.2012p505798","2012p505798","2012-07-06T03:29:30.126",172.3617,-43.6102,12.6172,4.8799,"M","reviewed",38,"","WEL(GNS_Primary)","2012-07-06T03:38:47.778","POINT (-43.610193 172.36168)",0.0758402926195531,2012-07-06,"03:29:30.126"
"239","quake.2012p498491","2012p498491","2012-07-03T10:36:12.71",173.6294,-39.9684,253.9062,6.4612,"M","reviewed",116,"","WEL(GNS_Primary)","2012-07-03T10:54:08.738","POINT (-39.968427 173.62944)",2.89201139621549,2012-07-03,"10:36:12.71"
"240","quake.2012p496723","2012p496723","2012-07-02T18:53:29.313",-178.7558,-33.968,33,4.7858,"M","reviewed",37,"","WEL(GNS_Primary)","2012-07-02T20:29:59.331","POINT (-33.968025 -178.75577)",0.061066074047883,2012-07-02,"18:53:29.313"
"241","quake.2012p489219","2012p489219","2012-06-30T00:15:01.069",-177.582,-33.8712,33,4.6002,"M","reviewed",54,"","WEL(GNS_Primary)","2012-06-30T00:36:31.24","POINT (-33.87125 -177.58202)",0.0398290547901717,2012-06-30,"00:15:01.069"
"242","quake.2012p489035","2012p489035","2012-06-29T22:37:07.094",-177.504,-33.7111,33,4.8729,"M","reviewed",38,"","WEL(GNS_Primary)","2012-06-29T23:09:13.516","POINT (-33.711128 -177.50398)",0.0746276902018143,2012-06-29,"22:37:07.094"
"243","quake.2012p488969","2012p488969","2012-06-29T22:01:57.817",-178.0938,-33.5278,33,4.7135,"M","reviewed",24,"","WEL(GNS_Primary)","2012-06-29T23:14:01.86","POINT (-33.52779 -178.09383)",0.0517011257968655,2012-06-29,"22:01:57.817"
"244","quake.2012p486677","2012p486677","2012-06-29T01:40:46.886",-178.4483,-33.3809,33,4.6229,"M","reviewed",13,"","WEL(GNS_Primary)","2012-06-29T02:11:50.637","POINT (-33.380905 -178.44829)",0.0419662342039831,2012-06-29,"01:40:46.886"
"245","quake.2012p479289","2012p479289","2012-06-26T08:04:43.371",-179.2546,-34.3667,350,4.8268,"M","reviewed",12,"","WEL(GNS_Primary)","2012-06-26T23:10:42.898","POINT (-34.36673 -179.25459)",0.0671119719698422,2012-06-26,"08:04:43.371"
"246","quake.2012p476072","2012p476072","2012-06-25T03:30:09.9",-177.1856,-33.0184,33,5.0069,"M","reviewed",19,"outside of network interest","WEL(GNS_Primary)","2012-06-25T04:29:35.757","POINT (-33.018448 -177.18558)",0.101601471989977,2012-06-25,"03:30:09.9"
"247","quake.2012p476035","2012p476035","2012-06-25T03:09:01.069",-175.7626,-28.3857,33,4.9685,"M","reviewed",22,"","WEL(GNS_Primary)","2012-06-25T03:33:32.668","POINT (-28.385706 -175.7626)",0.093003651475396,2012-06-25,"03:09:01.069"
"248","quake.2012p434818","2012p434818","2012-06-09T21:10:25.889",-179.462,-33.0831,33,5.2681,"M","reviewed",16,"","WEL(GNS_Primary)","2012-06-09T22:40:43.963","POINT (-33.08313 -179.46202)",0.185395846398331,2012-06-09,"21:10:25.889"
"249","quake.2012p392201","2012p392201","2012-05-25T02:44:49.523",172.8852,-43.5161,12.4214,5.2289,"M","reviewed",48,"","WEL(GNS_Primary)","2012-05-25T02:53:35.799","POINT (-43.516064 172.88516)",0.169394770966373,2012-05-25,"02:44:49.523"
"250","quake.2012p378954","2012p378954","2012-05-20T05:06:55.603",172.868,-43.5697,8.2812,4.6839,"M","reviewed",51,"","WEL(GNS_Primary)","2012-05-20T05:19:11.693","POINT (-43.569729 172.868)",0.0482947586444771,2012-05-20,"05:06:55.603"
"251","quake.2012p374723","2012p374723","2012-05-18T15:32:01.709",179.6515,-35.3825,328.6371,4.7989,"M","reviewed",108,"","WEL(GNS_Primary)","2012-05-18T21:01:53.513","POINT (-35.382473 179.65154)",0.0629361250388545,2012-05-18,"15:32:01.709"
"252","quake.2012p366058","2012p366058","2012-05-15T10:35:05.508",179.1189,-37.9051,8.75,4.5576,"M","automatic",24,"","WEL(GNS_Primary)","2012-05-15T10:39:13.927","POINT (-37.905059 179.11886)",0.0361077145100353,2012-05-15,"10:35:05.508"
"253","quake.2012p356546","2012p356546","2012-05-11T22:07:35.437",167.2595,-46.2556,9.799,5.1109,"M","reviewed",27,"","WEL(GNS_Primary)","2012-05-11T22:28:27.955","POINT (-46.255569 167.25952)",0.129092199361535,2012-05-11,"22:07:35.437"
"254","quake.2012p330081","2012p330081","2012-05-02T03:06:32.57",-178.2834,-33.9343,5,4.8665,"M","reviewed",35,"","WEL(GNS_Primary)","2012-05-03T00:39:23.074","POINT (-33.934296 -178.28336)",0.0735359995475401,2012-05-02,"03:06:32.57"
"255","quake.2012p324012","2012p324012","2012-04-29T21:14:02.682",168.4978,-44.479,5,4.5195,"M","reviewed",28,"","WEL(GNS_Primary)","2012-04-29T21:26:08.892","POINT (-44.47905 168.49782)",0.0330750112059254,2012-04-29,"21:14:02.682"
"256","quake.2012p320067","2012p320067","2012-04-28T10:11:44.658",179.2383,-35.918,286.6068,5.2988,"M","automatic",41,"","WEL(GNS_Primary)","2012-04-28T10:15:20.55","POINT (-35.917969 179.23828)",0.198975681109066,2012-04-28,"10:11:44.658"
"257","quake.2012p309560","2012p309560","2012-04-24T12:53:36.736",172.8325,-42.5891,11.2271,4.5593,"M","reviewed",100,"earthquake","WEL(GNS_Primary)","2012-04-24T13:15:55.937","POINT (-42.589058 172.83246)",0.0362493313460958,2012-04-24,"12:53:36.736"
"258","quake.2012p303749","2012p303749","2012-04-22T09:17:51.936",178.7256,-35.6396,185.7467,4.5633,"M","automatic",13,"","WEL(GNS_Primary)","2012-04-22T09:21:20.398","POINT (-35.639648 178.72559)",0.0365847422793971,2012-04-22,"09:17:51.936"
"259","quake.2012p291945","2012p291945","2012-04-18T00:27:39.265",171.3281,-38.2031,343.1979,4.6704,"M","automatic",11,"","WEL(GNS_Primary)","2012-04-18T00:30:16.323","POINT (-38.203125 171.32812)",0.0468166139724364,2012-04-18,"00:27:39.265"
"260","quake.2012p242656","2012p242656","2012-03-30T18:47:38.673",175.4152,-40.9267,18.0078,4.5757,"M","reviewed",35,"","WEL(GNS_Primary)","2012-03-30T19:33:47.57","POINT (-40.92672 175.41521)",0.0376443671073646,2012-03-30,"18:47:38.673"
"261","quake.2012p214349","2012p214349","2012-03-20T07:25:32.618",167.4772,-45.1428,125.9163,4.6797,"M","reviewed",98,"earthquake","WEL(GNS_Primary)","2012-03-20T08:12:54.894","POINT (-45.142799 167.47716)",0.0478299580535816,2012-03-20,"07:25:32.618"
"262","quake.2012p201267","2012p201267","2012-03-15T11:15:20.65",166.7141,-45.2342,12.0625,5.1667,"M","reviewed",30,"","WEL(GNS_Primary)","2012-03-15T11:37:42.218","POINT (-45.234172 166.71414)",0.146791192970268,2012-03-15,"11:15:20.65"
"263","quake.2012p199516","2012p199516","2012-03-14T19:42:39.446",166.664,-45.1849,33,4.6147,"M","reviewed",12,"","WEL(GNS_Primary)","2012-03-14T19:53:32.895","POINT (-45.184883 166.66396)",0.0411812950513853,2012-03-14,"19:42:39.446"
"264","quake.2012p199451","2012p199451","2012-03-14T19:07:43.636",166.4578,-45.1745,33,5.2725,"M","reviewed",39,"","WEL(GNS_Primary)","2012-03-14T19:39:41.47","POINT (-45.174503 166.45775)",0.187283708301755,2012-03-14,"19:07:43.636"
"265","quake.2012p188562","2012p188562","2012-03-10T18:26:16.485",179.3921,-35.1343,283.1839,5.0851,"M","automatic",85,"","WEL(GNS_Primary)","2012-03-10T18:30:11.406","POINT (-35.134277 179.39209)",0.121646607006485,2012-03-10,"18:26:16.485"
"266","quake.2012p183261","2012p183261","2012-03-08T19:21:49.681",176.3576,-40.1754,35.8203,4.5507,"M","reviewed",71,"","WEL(GNS_Primary)","2012-03-08T20:48:13.189","POINT (-40.175351 176.35756)",0.0355385741986076,2012-03-08,"19:21:49.681"
"267","quake.2012p182742","2012p182742","2012-03-08T14:45:02.305",179.773,-35.5444,208.794,4.5548,"M","automatic",100,"","WEL(GNS_Primary)","2012-03-08T14:49:07.446","POINT (-35.544434 179.77295)",0.0358756683039262,2012-03-08,"14:45:02.305"
"268","quake.2012p181886","2012p181886","2012-03-08T07:09:03.417",174.7662,-40.7485,112.5781,4.7801,"M","automatic",138,"","WEL(GNS_Primary)","2012-03-08T09:32:47.26","POINT (-40.748489 174.76617)",0.0602698346521185,2012-03-08,"07:09:03.417"
"269","quake.2012p103558","2012p103558","2012-02-08T07:35:00.791",171.9541,-41.5237,20,4.7492,"M","automatic",10,"","WEL(GNS_Primary)","2012-02-08T07:38:07.496","POINT (-41.523717 171.95408)",0.0561306407675202,2012-02-08,"07:35:00.791"
"270","quake.2012p101165","2012p101165","2012-02-07T10:21:02.036",174.8912,-38.9747,278.5156,4.7304,"M","automatic",152,"","WEL(GNS_Primary)","2012-02-07T10:54:43.622","POINT (-38.974742 174.89116)",0.0537526648786745,2012-02-07,"10:21:02.036"
"271","quake.2012p091022","2012p091022","2012-02-03T16:16:41.551",173.3749,-40.3175,220.1562,4.6322,"M","automatic",149,"","WEL(GNS_Primary)","2012-02-03T16:25:28.743","POINT (-40.317513 173.37491)",0.0428745919733766,2012-02-03,"16:16:41.551"
"272","quake.2012p088514","2012p088514","2012-02-02T18:00:30.155",173.5475,-40.2089,217.4032,5.1049,"M","reviewed",142,"earthquake","WEL(GNS_Primary)","2012-02-02T21:01:55.797","POINT (-40.208916 173.54752)",0.127320987985296,2012-02-02,"18:00:30.155"
"273","quake.2012p075677","2012p075677","2012-01-29T00:00:35.582",178.1761,-37.3085,8.75,4.532,"M","automatic",15,"","WEL(GNS_Primary)","2012-01-29T00:04:10.471","POINT (-37.308472 178.17609)",0.0340408189701001,2012-01-29,"00:00:35.582"
"274","quake.2012p075555","2012p075555","2012-01-28T22:56:10.918",172.6331,-42.0249,11.0938,4.5521,"M","automatic",119,"","WEL(GNS_Primary)","2012-01-29T04:35:23.325","POINT (-42.024905 172.6331)",0.0356533218782928,2012-01-28,"22:56:10.918"
"275","quake.2012p071137","2012p071137","2012-01-27T07:42:00.218",172.277,-43.58,10.7422,4.6944,"M","automatic",96,"","WEL(GNS_Primary)","2012-01-27T07:47:08.887","POINT (-43.579966 172.27704)",0.0494766173681676,2012-01-27,"07:42:00.218"
"276","quake.2012p065547","2012p065547","2012-01-25T06:02:31.788",165.5998,-46.8595,12.6942,4.9653,"M","reviewed",92,"","WEL(GNS_Primary)","2012-01-25T06:51:27.752","POINT (-46.859478 165.59981)",0.0923208937082158,2012-01-25,"06:02:31.788"
"277","quake.2012p050087","2012p050087","2012-01-19T12:46:48.332",165.6465,-46.8198,10.5944,5.1477,"M","reviewed",-1,"","WEL(GNS_Primary)","2012-01-19T21:14:29.312","POINT (-46.819836 165.64653)",0.140507659629439,2012-01-19,"12:46:48.332"
"278","quake.2012p049665","2012p049665","2012-01-19T09:01:54.267",165.6057,-46.8106,7.1256,5.4751,"M","reviewed",-1,"","WEL(GNS_Primary)","2012-01-19T21:42:09.487","POINT (-46.810631 165.60571)",0.298607010781653,2012-01-19,"09:01:54.267"
"279","quake.2012p049415","2012p049415","2012-01-19T06:48:47.592",165.602,-46.7979,29.522,6.026,"M","reviewed",-1,"","WEL(GNS_Primary)","2012-01-19T21:21:47.942","POINT (-46.797878 165.60196)",1.06169555719872,2012-01-19,"06:48:47.592"
"280","quake.2012p044107","2012p044107","2012-01-17T07:40:30.719",166.8624,-45.671,5.4688,4.6125,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-17T08:50:05.415","POINT (-45.670986 166.86235)",0.0409732109813541,2012-01-17,"07:40:30.719"
"281","quake.2012p036688","2012p036688","2012-01-14T13:47:50.49",172.8266,-43.5553,6.6406,4.6737,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-14T18:54:48.434","POINT (-43.555251 172.82661)",0.0471737064268488,2012-01-14,"13:47:50.49"
"282","quake.2012p030624","2012p030624","2012-01-12T07:56:54.758",172.9333,-43.453,8.5156,4.6417,"M","reviewed",-1,"","WEL(GNS_Primary)","2012-01-12T08:07:01.346","POINT (-43.452984 172.93326)",0.0438227876103672,2012-01-12,"07:56:54.758"
"283","quake.2012p022095","2012p022095","2012-01-09T04:11:58.82",177.4512,-35.5371,658.1003,4.622,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-09T04:16:46.656","POINT (-35.537109 177.45117)",0.0418793565117918,2012-01-09,"04:11:58.82"
"284","quake.2012p014905","2012p014905","2012-01-06T12:21:35.052",172.8997,-43.5311,6.6406,4.8775,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-06T12:28:14.683","POINT (-43.531135 172.8997)",0.0754223395847572,2012-01-06,"12:21:35.052"
"285","quake.2012p013984","2012p013984","2012-01-06T04:10:52.14",-179.6045,-37.4854,35.1413,5.1375,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-06T04:14:46.262","POINT (-37.485352 -179.60449)",0.137246096100756,2012-01-06,"04:10:52.14"
"286","quake.2012p013665","2012p013665","2012-01-06T01:20:56.402",172.8843,-43.5025,6.4062,4.7629,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-06T02:33:44.699","POINT (-43.502451 172.88429)",0.0579295293398177,2012-01-06,"01:20:56.402"
"287","quake.2012p010301","2012p010301","2012-01-04T19:28:52.465",172.8723,-43.5016,7.5781,4.5399,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-04T19:44:31.668","POINT (-43.501561 172.87227)",0.0346657020533339,2012-01-04,"19:28:52.465"
"288","quake.2012p003376","2012p003376","2012-01-02T05:59:13.227",172.9018,-43.4638,8.9844,4.6036,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-02T09:06:04.472","POINT (-43.4638 172.90178)",0.0401420918204321,2012-01-02,"05:59:13.227"
"289","quake.2012p001886","2012p001886","2012-01-01T16:45:03.449",172.903,-43.4689,7.5781,5.3307,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-01T17:31:51.286","POINT (-43.468856 172.90304)",0.214141085587858,2012-01-01,"16:45:03.449"
"290","quake.2012p001403","2012p001403","2012-01-01T12:27:55.232",172.8876,-43.4637,6.1719,4.7573,"M","automatic",-1,"","WEL(GNS_Primary)","2012-01-01T14:07:59.335","POINT (-43.463742 172.88762)",0.0571873536506664,2012-01-01,"12:27:55.232"
"291","quake.3635309","3635309","2011-12-31T00:44:48",172.7692,-43.516,9.29,4.93,"Ml","reviewed",63,"earthquake","WEL(GNS_Primary)","2012-06-13T10:34:00","POINT (-43.51598 172.7692)",0.0851138038202376,2011-12-31,"00:44:48"
"292","quake.3633787","3633787","2011-12-27T22:22:08",174.8309,-39.1318,191.75,4.55,"Ml","reviewed",83,"earthquake","WEL(GNS_Primary)","2012-06-07T12:46:00","POINT (-39.13176 174.83093)",0.0354813389233575,2011-12-27,"22:22:08"
"293","quake.3633175","3633175","2011-12-26T15:29:29",178.6874,-35.4509,277.85,4.71,"Ml","reviewed",46,"earthquake","WEL(GNS_Primary)","2012-06-08T09:28:00","POINT (-35.45086 178.68735)",0.0512861383991365,2011-12-26,"15:29:29"
"294","quake.3631755","3631755","2011-12-23T17:37:31",172.84,-43.6676,5,5.19,"Ml","reviewed",55,"earthquake","WEL(GNS_Primary)","2012-07-02T18:06:00","POINT (-43.66759 172.83998)",0.154881661891248,2011-12-23,"17:37:31"
"295","quake.3631432","3631432","2011-12-23T03:50:14",172.8198,-43.4723,8.73,5.05,"Ml","reviewed",51,"earthquake","WEL(GNS_Primary)","2012-06-19T09:20:00","POINT (-43.47232 172.81984)",0.112201845430196,2011-12-23,"03:50:14"
"296","quake.3721310","3721310","2011-12-23T02:47:58",172.8219,-43.4648,8.81,4.69,"Ml","reviewed",45,"earthquake","WEL(GNS_Primary)","2012-06-12T17:57:00","POINT (-43.46477 172.82187)",0.0489778819368447,2011-12-23,"02:47:58"
"297","quake.3631380","3631380","2011-12-23T02:18:04",172.7498,-43.5245,7.48,6,"Ml","reviewed",50,"earthquake","WEL(GNS_Primary)","2012-06-07T18:11:00","POINT (-43.52452 172.74977)",1,2011-12-23,"02:18:04"
"298","quake.3631369","3631369","2011-12-23T01:30:27",172.7917,-43.5296,9.3,4.69,"Ml","reviewed",56,"earthquake","WEL(GNS_Primary)","2012-06-06T11:59:00","POINT (-43.52963 172.79173)",0.0489778819368447,2011-12-23,"01:30:27"
"299","quake.3713809","3713809","2011-12-23T01:07:52",172.8174,-43.475,7.47,4.7,"Ml","reviewed",43,"earthquake","WEL(GNS_Primary)","2012-05-29T18:13:00","POINT (-43.47498 172.81737)",0.0501187233627272,2011-12-23,"01:07:52"
"300","quake.3631363","3631363","2011-12-23T01:06:26",172.813,-43.475,7.47,5.51,"Ml","reviewed",68,"earthquake","WEL(GNS_Primary)","2012-05-29T17:34:00","POINT (-43.47495 172.81303)",0.323593656929628,2011-12-23,"01:06:26"
"301","quake.3713255","3713255","2011-12-23T01:00:54",172.8292,-43.5239,7.73,5.23,"Ml","reviewed",77,"earthquake","WEL(GNS_Primary)","2012-05-28T17:45:00","POINT (-43.5239 172.82915)",0.169824365246175,2011-12-23,"01:00:54"
"302","quake.3631359","3631359","2011-12-23T00:58:38",172.7995,-43.4814,10.01,5.85,"Ml","reviewed",64,"earthquake","WEL(GNS_Primary)","2012-05-28T15:12:00","POINT (-43.48138 172.79951)",0.707945784384137,2011-12-23,"00:58:38"
"303","quake.3630748","3630748","2011-12-21T20:58:06",179.8481,-37.3105,12,4.52,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-06-01T13:06:00","POINT (-37.31053 179.84808)",0.0331131121482591,2011-12-21,"20:58:06"
"304","quake.3630601","3630601","2011-12-21T13:37:19",-178.895,-33.127,33,5.7,"Ml","reviewed",75,"earthquake","WEL(GNS_Primary)","2012-06-03T19:09:00","POINT (-33.127 -178.895)",0.501187233627272,2011-12-21,"13:37:19"
"305","quake.3626942","3626942","2011-12-14T14:47:11",167.1302,-45.3387,87.33,4.51,"Ml","reviewed",14,"earthquake","WEL(GNS_Primary)","2012-05-23T12:38:00","POINT (-45.33871 167.13025)",0.0323593656929628,2011-12-14,"14:47:11"
